0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:24:21 +0530] "GET /Apple/resource/images/laptop.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:24:21 +0530] "GET /Apple/resource/images/iphone.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:24:21 +0530] "GET /Apple/resource/images/ipad.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:24:21 +0530] "GET /Apple/resource/images/ipod.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:24:21 +0530] "GET /Apple/resource/images/accesories.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:25:00 +0530] "GET /Apple/Home HTTP/1.1" 200 13100
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:25:00 +0530] "GET /Apple/resource/images/desktop.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:25:00 +0530] "GET /Apple/resource/images/laptop.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:25:00 +0530] "GET /Apple/resource/images/iphone.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:25:00 +0530] "GET /Apple/resource/images/ipad.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:25:00 +0530] "GET /Apple/resource/images/ipod.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:25:00 +0530] "GET /Apple/resource/images/accesories.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:26:36 +0530] "GET /Apple/Home HTTP/1.1" 200 13100
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:26:36 +0530] "GET /Apple/resource/images/desktop.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:26:36 +0530] "GET /Apple/resource/images/laptop.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:26:36 +0530] "GET /Apple/resource/images/iphone.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:26:36 +0530] "GET /Apple/resource/images/ipad.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:26:36 +0530] "GET /Apple/resource/images/ipod.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:26:36 +0530] "GET /Apple/resource/images/accesories.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:26:47 +0530] "GET /Apple/product1?catname=Desktop HTTP/1.1" 200 4906
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:26:50 +0530] "GET /Apple/portfolio HTTP/1.1" 200 9921
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:27:27 +0530] "GET /Apple/portfolio HTTP/1.1" 200 9921
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:27:27 +0530] "GET /Apple/resource/images/desktop.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:27:27 +0530] "GET /Apple/resource/images/laptop.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:27:27 +0530] "GET /Apple/resource/images/iphone.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:27:27 +0530] "GET /Apple/resource/images/ipad.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:27:27 +0530] "GET /Apple/resource/images/ipod.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:27:28 +0530] "GET /Apple/resource/images/accesories.jpg HTTP/1.1" 304 -
